BATS_id,type,cruise,cast,mtime,year,month,day,hour,doy,lat,lon,MLD_dens125,MLD_bvfrq,MLD_densT2,MLD_densT3,MLD_densT1,MLD_dens2,MLD_densGR,MLD_te2,DCM,DCMde_top,Season,Sunrise,Sunset,par0,kpar,z_par_1pcnt,z_par_halfpcnt,z_par_tenthpcnt,fluor_offset
10009004,1,9,4,726640.65625,1989,6,21,15.75,172,31.77,-64.162,16.8812032051313,6.95125242018123,10.9232905839076,12.9092807397024,8.93728114445596,18.8671355171388,2.9791371123711,10.9232905839076,NaN,NaN,NaN,914.648000000002,2319.64799999998,NaN,NaN,NaN,NaN,NaN,NaN
10009005,1,9,5,726641.535416667,1989,6,22,12.85,173,31.798,-64.085,12.9092508876974,12.9092508876974,12.9092508876974,12.9092508876974,10.9232653243904,12.9092508876974,2.97913022327187,12.9092508876974,112.183968714465,78.435964154428,3,914.840000000008,2319.83999999999,1307.57637392568,0.0397894745516912,116.153956841136,134.017952123123,173.71014976254,NaN
10009006,1,9,6,726641.784027778,1989,6,22,18.8166666666667,173,31.803,-64.058,20.8529917153188,20.8529917153188,14.8952110160522,20.8529917153188,12.9092455554591,22.838880058205,4.96519087720656,12.9092455554591,112.183922376769,84.3918634544125,3,914.731999999995,2319.73200000002,179.599287378209,0.0405754674797135,114.16892523116,132.033086078114,171.725651298795,NaN
10010001,1,10,1,726667.571527778,1989,7,18,13.7166666666667,199,31.782,-64.162,14.8952368531903,14.8952368531903,14.8952368531903,14.8952368531903,10.9232797599006,14.8952368531903,2.97913416030921,14.8952368531903,NaN,NaN,NaN,926.647999999991,2317.14800000002,1463.17892058654,0.0392324195888351,118.139078196007,136.002924152027,NaN,NaN
10010002,1,10,2,726667.645833333,1989,7,18,15.5,199,31.835,-64.138,18.8670342026722,6.95121509266117,8.93723315217396,12.9092114182216,8.93723315217396,22.8388196630878,2.97912111469995,8.93723315217396,NaN,NaN,NaN,926.551999999988,2317.05200000002,NaN,NaN,NaN,NaN,NaN,NaN
10010003,1,10,3,726668.329861111,1989,7,19,7.91666666666667,200,31.857,-64.188,20.8528986427503,20.8528986427503,20.8528986427503,20.8528986427503,12.9091879379366,20.8528986427503,6.95120244923811,20.8528986427503,NaN,NaN,NaN,927.251999999994,2317.25199999999,NaN,NaN,NaN,NaN,NaN,NaN
10010004,1,10,4,726668.510416667,1989,7,19,12.25,200,31.868,-64.195,18.8669827225717,10.9232021220977,12.9091761944582,18.8669827225717,10.9232021220977,20.8528796729014,2.97911298593271,12.9091761944582,NaN,NaN,NaN,927.280000000019,2317.28000000001,NaN,NaN,NaN,NaN,NaN,NaN
10010005,1,10,5,726668.746527778,1989,7,19,17.9166666666667,200,31.885,-64.188,18.8669561911111,22.8387252289994,12.909158041077,14.8951100384319,10.9231867614664,22.8387252289994,2.97910879658448,12.909158041077,110.198153246953,38.7250304227133,3,927.251999999994,2317.25199999999,711.122954256551,0.0417851972174318,112.18316186784,128.062538909106,165.771132245308,NaN
10010006,1,10,6,726669.149305556,1989,7,20,3.58333333333333,201,31.898,-64.225,18.8669358971203,18.8669358971203,14.8950940166975,18.8669358971203,12.9091441555033,20.852827918718,8.93718658520357,18.8669358971203,NaN,NaN,1,927.899999999995,2316.90000000001,NaN,NaN,NaN,NaN,NaN,NaN
10010007,1,10,7,726669.416666667,1989,7,20,10,201,31.962,-64.25,19.8597790813466,17.8738879437035,17.8738879437035,17.8738879437035,17.8738879437035,19.8597790813466,3.97211009711604,17.8738879437035,103.249813504877,19.8597790813466,1,928.000000000002,2317.00000000001,1140.18022043134,0.0419057058956481,111.189951174879,127.069303867876,166.762307030069,NaN
10010008,1,10,8,726670.493055556,1989,7,21,11.8333333333333,202,32.063,-64.387,20.8525427961171,18.8666779277426,18.8666779277426,18.8666779277426,16.8807937809604,20.8525427961171,2.97906485847762,18.8666779277426,110.196527982519,20.8525427961171,1,929.047999999989,2317.54800000001,1203.08128486419,0.0340382036253927,135.999760444195,155.846191694991,203.469796743979,NaN
10011001,1,11,1,726694.717361111,1989,8,14,17.2166666666667,226,31.812,-64.128,25.8176572317836,25.8176572317836,23.8317992798017,25.8176572317836,19.8600255471217,29.7893153129422,1.98608934059676,23.8317992798017,NaN,NaN,NaN,944.512000000018,2257.51200000002,NaN,NaN,NaN,NaN,NaN,NaN
10011002,1,11,2,726695.33125,1989,8,15,7.95,227,31.567,-64.183,24.825232140718,20.8533974529606,22.8393244352701,22.8393244352701,20.8533974529606,28.796989725822,2.97918695789428,22.8393244352701,NaN,NaN,NaN,945.731999999994,2256.73199999998,NaN,NaN,NaN,NaN,NaN,NaN
10011003,1,11,3,726695.536805556,1989,8,15,12.8833333333333,227,31.533,-64.159,-999,-999,-999,-999,-999,-999,-999,-999,NaN,NaN,NaN,945.63599999999,2256.63599999998,NaN,NaN,NaN,NaN,NaN,NaN
10011004,1,11,4,726696.35625,1989,8,16,8.55,228,31.433,-64.06,24.825505503809,20.8536270802894,20.8536270802894,22.839575930591,20.8536270802894,28.7973068237868,4.96534216072803,22.839575930591,NaN,NaN,NaN,946.239999999993,2254.74000000002,NaN,NaN,NaN,NaN,NaN,NaN
10013001,1,13,1,726760.770833333,1989,10,19,18.5,292,31.816,-64.087,55.6031958392198,7.94423900786562,53.617627538734,53.617627538734,39.718110143962,55.6031958392198,5.95820818690067,49.6464331624573,NaN,NaN,NaN,1026.348,2136.34799999999,NaN,NaN,NaN,NaN,NaN,NaN
10013002,1,13,2,726761.28125,1989,10,20,6.75,293,31.882,-64.18,57.5884306280176,57.5884306280176,57.5884306280176,57.5884306280176,29.7891429097662,57.5884306280176,17.87400631897,57.5884306280176,NaN,NaN,NaN,1027.72000000003,2135.71999999996,NaN,NaN,NaN,NaN,NaN,NaN
10013003,1,13,3,726761.482638889,1989,10,20,11.5833333333333,293,31.898,-64.188,55.6028188109354,55.6028188109354,55.6028188109354,55.6028188109354,27.8032981919099,55.6028188109354,3.97213114523928,55.6028188109354,91.3395141308619,59.5738707160914,4,1027.75199999997,2135.75199999999,729.643585495666,0.030673672145229,150.886826955379,174.700911941466,226.288621108446,NaN
10013004,1,13,4,726761.6875,1989,10,20,16.5,293,31.915,-64.193,54.6099669654469,6.95116909364214,44.681966007755,54.6099669654469,12.9091259927738,54.6099669654469,4.96514489062396,54.6099669654469,102.257672647198,62.5520210936115,4,1027.77200000003,2135.77199999997,282.187994788485,0.0372733093566462,124.092501883986,143.940328947295,185.614516313635,NaN
10014001,1,14,1,726791.71875,1989,11,19,17.25,323,31.802,-64.104,59.5743435816981,57.58881149702,57.58881149702,59.5743435816981,57.58881149702,59.5743435816981,5.95821507892861,59.5743435816981,NaN,NaN,NaN,1051.41599999998,2110.41599999998,NaN,NaN,NaN,NaN,NaN,NaN
10014002,1,14,2,726794.611111111,1989,11,22,14.6666666666667,326,31.879,-64.572,70.4939771793139,68.5085636175975,68.5085636175975,70.4939771793139,68.5085636175975,70.4939771793139,32.7678267736944,70.4939771793139,74.4647465604079,70.4939771793139,4,1055.78799999997,2110.78800000002,208.022608516327,0.0420149811780312,110.198207945088,128.062602474309,165.771214527222,NaN
10014003,1,14,3,726799.774305556,1989,11,27,18.5833333333333,331,31.77,-64.138,90.34786823655,88.3626292165028,90.34786823655,90.34786823655,90.34786823655,90.34786823655,2.9791371123711,90.34786823655,NaN,NaN,NaN,1058.05200000001,2107.55199999998,NaN,NaN,NaN,NaN,NaN,NaN
10014004,1,14,4,726800,1989,11,28,0,332,31.655,-64.114,93.326575954695,93.326575954695,93.326575954695,93.326575954695,93.326575954695,95.3117857172088,5.95828734415837,93.326575954695,NaN,NaN,NaN,1058.456,2107.45599999997,NaN,NaN,NaN,NaN,NaN,NaN
10014005,1,14,5,726800.065972222,1989,11,28,1.58333333333333,332,31.617,-64.117,89.3563784248427,89.3563784248427,89.3563784248427,89.3563784248427,89.3563784248427,89.3563784248427,85.3858118187447,89.3563784248427,NaN,NaN,NaN,1058.46799999997,2107.46800000003,NaN,NaN,NaN,NaN,NaN,NaN
10015001,1,15,1,726821.732638889,1989,12,19,17.5833333333333,353,31.795,-64.123,100.273567791965,96.3032710553649,98.2884290393577,100.273567791965,96.3032710553649,104.243787607811,24.8247655305832,96.3032710553649,NaN,NaN,NaN,1113.99200000001,2109.49200000002,NaN,NaN,NaN,NaN,NaN,NaN
10015002,1,15,2,726821.9375,1989,12,19,22.5,353,31.734,-64.175,113.17707096661,97.2963424416121,97.2963424416121,111.192047192477,75.4583308446374,115.162075518155,7.94429279935965,71.4875331413416,119.132026958214,113.17707096661,1,1114.20000000003,2110.20000000003,NaN,NaN,NaN,NaN,NaN,NaN
10016001,1,16,1,726848.759027778,1990,1,15,18.2166666666667,15,31.829,-64.175,90.3474278885487,52.6247796293138,66.5234058383414,70.4942686276221,58.5814492467668,126.078267867475,20.8529469134257,62.5524660478857,NaN,NaN,NaN,1120.2,2129.2,NaN,NaN,NaN,NaN,NaN,NaN
10016002,1,16,2,726849.40625,1990,1,16,9.75,16,31.862,-64.301,91.3397861469548,73.4721647405328,85.3840855062083,85.3840855062083,75.4575329764369,113.175874279642,63.5450348459634,75.4575329764369,NaN,NaN,NaN,1120.704,2130.704,NaN,NaN,NaN,NaN,NaN,NaN
10016003,1,16,3,726849.638888889,1990,1,16,15.3333333333333,16,31.882,-64.319,77.442753856988,59.5739495812816,63.5449297259507,69.5012555560026,59.5739495812816,113.175687058365,13.9021399003454,61.559449280203,111.19068755643,77.442753856988,1,1120.776,2130.776,NaN,NaN,NaN,NaN,NaN,NaN
10016004,1,16,4,726850.420138889,1990,1,17,10.0833333333333,17,31.913,-64.405,117.145327892692,97.2949031343229,97.2949031343229,101.265141902239,83.3984615836008,123.100080477858,75.4572145848594,81.4131786969811,89.3541948077614,117.145327892692,1,1121.12,2132.12,487.02174311274,0.0404637708032053,115.160371926057,131.039481567802,170.731877742119,NaN
10016005,1,16,5,726850.770833333,1990,1,17,18.5,17,31.891,-64.455,-999,-999,-999,-999,-999,-999,-999,-999,NaN,NaN,NaN,1121.32,2132.32,NaN,NaN,NaN,NaN,NaN,NaN
10016006,1,16,6,726850.961805556,1990,1,17,23.0833333333333,17,31.921,-64.471,127.069735303518,73.4718060717867,83.3984063557722,101.265074842937,75.45716461581,136.993739940005,3.97212358372258,75.45716461581,131.039394791776,127.069735303518,1,1121.384,2132.384,NaN,NaN,NaN,NaN,NaN,NaN
10016007,1,16,7,726851.291666667,1990,1,18,7,18,31.939,-64.513,121.114921463892,73.4716965752091,77.4423885009029,89.3540024698801,73.4716965752091,125.08469032347,7.9441581777867,73.4716965752091,105.235077230456,121.114921463892,1,1121.552,2133.052,NaN,NaN,NaN,NaN,NaN,NaN
10016008,1,16,8,726851.525694444,1990,1,18,12.6166666666667,18,31.945,-64.54,113.175096891341,53.6170553583011,79.4276661320605,89.3539580720706,59.5736389245109,136.993467708462,7.94415423049328,61.5591282698358,85.3834990137419,113.175096891341,1,1121.66,2133.16,152.280718151577,0.0351193440945291,133.023931374434,150.886239887008,198.511461834135,NaN
10017001,1,17,1,726878.559027778,1990,2,14,13.4166666666667,45,31.825,-64.172,149.895418329707,8.93724053911192,139.971959130628,141.956689378593,136.002441014153,155.849263433362,2.97912357705014,137.987209676197,NaN,NaN,NaN,1104.188,2157.68800000001,NaN,NaN,NaN,NaN,NaN,NaN
10017002,1,17,2,726878.833333333,1990,2,14,20,45,31.884,-64.222,159.817617836856,139.971276271779,147.910043307694,149.894687059682,141.955996837312,165.771145959549,4.96515762791966,145.925380354099,NaN,NaN,NaN,1104.388,2157.888,NaN,NaN,NaN,NaN,NaN,NaN
10017004,1,17,4,726879.784722222,1990,2,15,18.8333333333333,46,31.952,-64.274,165.770212855563,161.801235640606,161.801235640606,163.785733844101,44.6818291187746,171.723534749584,12.9090864438551,161.801235640606,108.212525233006,165.770212855563,1,1104.096,2159.096,NaN,NaN,NaN,NaN,NaN,NaN
10017006,1,17,6,726880.458333333,1990,2,16,11,47,31.985,-64.301,156.839477353492,154.85491739433,154.85491739433,154.85491739433,152.870338237877,164.77752524076,3.97210252732665,154.85491739433,93.3240309260503,156.839477353492,1,1103.204,2159.704,1128.95576162866,0.0429834220739026,107.219716461032,125.084213667832,160.808539684631,NaN
10017007,1,17,7,726880.628472222,1990,2,16,15.0833333333333,47,31.996,-64.311,163.785136727843,12.9090393801908,159.816135597275,161.800645759133,14.8949731227202,167.754061090566,8.93711404771183,159.816135597275,124.091669307319,163.785136727843,1,1103.244,2159.74400000001,913.721742089315,0.0457247167180011,102.256986565758,116.152053775854,151.877902994765,NaN
10018001,1,18,1,726904.708333333,1990,3,12,17,71,31.863,-64.178,128.062771949477,6.95119900020039,14.8951371439882,70.494070470065,6.95119900020039,136.002013756469,2.97911421786097,8.93721246197235,NaN,NaN,NaN,1036.212,2218.71200000001,NaN,NaN,NaN,NaN,NaN,NaN
10018002,1,18,2,726905.309027778,1990,3,13,7.41666666666667,72,31.849,-64.096,117.145948111623,35.7465485753864,77.4429652156226,113.175995938937,51.6318991452284,131.040175347409,33.7607930576532,83.3989031334502,NaN,NaN,NaN,1034.384,2219.38400000001,NaN,NaN,NaN,NaN,NaN,NaN
10018003,1,18,3,726905.5625,1990,3,13,13.5,72,31.834,-64.054,111.191128900396,9.93023577092305,57.5886592124512,103.250907129326,23.8317559499859,129.055503419905,7.94422718975482,47.6607361828533,65.5306510277374,111.191128900396,1,1034.21599999999,2219.216,907.490527919752,0.0499431740051693,93.3251972687883,107.221056466816,138.979483422416,NaN
10018004,1,18,4,726905.680555556,1990,3,13,16.3333333333333,72,31.829,-64.039,113.176183053883,15.8881523806202,41.7037684710513,79.4284284171132,21.8458913611947,129.055556755017,11.9162299926824,31.7750708044864,65.5306781099584,113.176183053883,1,1034.156,2219.15599999999,163.557896664693,0.0477391628242536,97.2955791172475,111.191174852743,144.933700827182,NaN
10018005,1,18,5,726905.979166667,1990,3,13,23.5,72,31.786,-64.011,91.3403598494977,33.7609688176491,59.5744223165023,79.428710601713,35.7467346732607,125.086273020038,11.9162723276789,51.6321679423517,63.5454339717345,91.3403598494977,1,1034.044,2219.04399999999,NaN,NaN,NaN,NaN,NaN,NaN
10018006,1,18,6,726906.368055556,1990,3,14,8.83333333333333,73,31.72,-63.911,107.22206581982,85.3850869594399,99.2816154835135,101.266756910987,65.5312679202882,127.071845994878,43.6898434330675,99.2816154835135,71.4876157142726,107.22206581982,1,1032.64400000001,2219.144,110.423172014726,0.0389400329118637,119.132164563014,136.996015471456,178.672285104298,NaN
10018007,1,18,7,726906.625,1990,3,14,15,73,31.668,-63.827,138.981387651035,5.95828096082026,31.7754930440865,79.4294838875312,9.93037183212021,144.935626738403,3.97220659557975,15.8883635089979,79.4294838875312,138.981387651035,1,1032.308,2218.80799999999,1036.00317044985,0.0483314584673966,95.3116836071265,111.192652391414,142.950899581273,NaN
10018008,1,18,8,726906.791666667,1990,3,14,19,73,31.673,-63.801,138.981330375117,5.95827850530341,77.4440904263209,123.102520811276,21.8461726550949,152.874280340012,3.97220495856019,71.4878927760074,87.3707016454146,138.981330375117,1,1032.20400000001,2218.704,0,NaN,NaN,NaN,NaN,NaN
10018009,1,18,9,726907.458333333,1990,3,15,11,74,31.782,-63.685,113.176622519702,5.9582249217877,91.3403900234974,101.26623868739,33.7609799705512,133.025724565982,1.9860942625021,93.3255982226273,113.176622519702,113.176622519702,1,1030.24000000001,2219.24,1517.5140902077,0.0524091757037809,89.3551625888175,101.26623868739,133.025724565982,NaN
10018010,1,18,10,726907.482638889,1990,3,15,11.5833333333333,74,31.747,-63.688,110.199409873422,6.95126561831587,62.5528896921754,94.3184676469005,22.8389856692075,130.04885753677,2.97914276877199,56.596295267296,102.259092592829,110.199409873422,1,1030.252,2219.25199999999,482.27578938757,0.0314371392527367,147.911717731538,169.741990298347,NaN,NaN
10018011,1,18,11,726907.5,1990,3,15,12,74,31.712,-63.689,113.177276379731,5.95825934490649,61.5603137619766,101.266823737849,11.9163451094056,123.102124948286,3.97219218489735,61.5603137619766,73.4730749680131,113.177276379731,1,1030.256,2219.256,2737.1600295652,0.122954977697866,37.7327117203548,43.6898722645836,57.5892393449827,NaN
10018012,1,18,12,726907.527777778,1990,3,15,12.6666666666667,74,31.677,-63.692,91.3411813412769,5.95827654073528,59.5749581155065,77.4440648916026,29.7896472152803,103.252245232499,3.97220364884145,49.6470027141114,83.4000873818653,91.3411813412769,1,1030.26799999999,2219.26800000001,1016.54072637127,0.0396851961360566,117.147611555255,135.011698736057,174.704100708552,NaN
10018013,1,18,13,726907.552083333,1990,3,15,13.25,74,31.648,-63.672,60.5678719311369,6.95132236735409,14.8954014968033,32.7684516879781,8.93737107607849,92.3340171157695,2.97916709003548,12.9094106396153,60.5678719311369,60.5678719311369,1,1030.188,2219.188,8550.17525792978,0.509040655149451,10.9234004997768,10.9234004997768,14.8954014968033,NaN
10018014,1,18,14,726907.576388889,1990,3,15,13.8333333333333,74,31.613,-63.628,122.110657971086,6.95134240663522,20.8533185000129,56.5969204642391,8.93739684073764,137.989622871925,2.97917567838609,12.9094478548559,100.275072884393,122.110657971086,1,1030.01199999999,2219.01200000001,427.550627951697,0.0272072069883428,169.743865347167,195.540569999912,NaN,NaN
10018015,1,18,15,726907.611111111,1990,3,15,14.6666666666667,74,31.6,-63.622,130.050433314177,6.9513498466581,40.711689395366,94.3196104905464,12.9094616718307,143.9440718063,2.97917886699972,36.7401738470061,96.3048196287478,130.050433314177,1,1029.98800000001,2218.98800000001,1298.85021524091,0.0449916739917245,104.24546386458,118.140851039455,153.867523143458,NaN
10018016,1,18,16,726907.640277778,1990,3,15,15.3666666666667,74,31.598,-63.616,119.133362266602,5.95831531546227,25.8181128986809,71.4883344239098,9.93042908927515,136.997392767744,3.97222949879077,19.8603760654601,89.3565182048737,119.133362266602,1,1029.96400000001,2218.96400000001,503.735129574355,0.0351696151401654,131.042888854048,150.890562987347,196.532928921199,NaN
10019001,1,19,1,726940.381944444,1990,4,17,9.16666666666667,107,31.828,-64.291,51.6319887767621,7.94423112953306,37.7323503267496,43.6894538152036,29.7892759248406,61.5597241556956,5.95820227812123,45.6751164485378,NaN,NaN,NaN,951.66400000001,2243.66399999999,NaN,NaN,NaN,NaN,NaN,NaN
10019002,1,19,2,726940.652777778,1990,4,17,15.6666666666667,107,31.826,-64.39,35.7466165393463,5.95820326300281,13.9022042745792,19.8600025705425,9.93024233707346,57.5886972914828,3.97215479677163,17.8740890850013,NaN,NaN,NaN,952.059999999992,2244.05999999999,NaN,NaN,NaN,NaN,NaN,NaN
10019003,1,19,3,726941.395833333,1990,4,18,9.5,108,31.897,-64.539,56.5955936913855,12.9091452237343,16.8810259937424,38.7249919732237,14.8950952492655,68.5084615915908,2.97910583866103,20.8528296442869,82.4059316639326,56.5955936913855,2,951.15600000001,2245.156,NaN,NaN,NaN,NaN,NaN,NaN
10019004,1,19,4,726941.614583333,1990,4,18,14.75,108,31.922,-64.571,37.7320569418535,5.95815595042584,7.94416935958634,13.9020938808094,7.94416935958634,57.5882399969501,1.98607127181455,9.93016348357967,77.4424975040789,41.703447653687,2,951.284000000001,2245.28399999999,1917.97135229951,0.0619743011446863,75.4571583691976,87.3689045479592,113.175312422934,NaN
10020001,1,20,1,726961.534722222,1990,5,8,12.8333333333333,128,31.816,-64.172,52.6248361667912,6.95122600812153,46.6679868222205,50.6392389788021,38.725251353342,72.4797490181981,4.96518554403005,44.6823318512494,NaN,NaN,NaN,929.688000000003,2257.188,NaN,NaN,NaN,NaN,NaN,NaN
10020002,1,20,2,726962.253472222,1990,5,9,6.08333333333333,129,31.848,-64.297,58.5813572365427,12.9091975445834,44.6822136669729,48.6534938427721,30.7821261947747,74.4649374678137,10.9232201876801,42.6965446846851,NaN,NaN,NaN,929.18799999999,2258.188,NaN,NaN,NaN,NaN,NaN,NaN
10020003,1,20,3,726962.458333333,1990,5,9,11,129,31.861,-64.337,44.6821656359874,6.9512001499192,36.7393826530912,40.7108126758765,12.909183667838,60.5668070394939,4.9651670737917,36.7393826530912,98.2878928887646,74.4648574222654,2,929.348000000009,2258.34799999998,1433.64744393837,0.0430330546041268,108.213340220143,124.093056294339,161.802454216062,NaN
10020004,1,20,4,726962.708333333,1990,5,9,17,129,31.878,-64.399,49.6461786754382,5.9581776450464,7.94419828560014,9.93019964091325,7.94419828560014,55.6029108180986,3.97213771804726,7.94419828560014,115.160705444177,97.2951849124906,2,929.595999999983,2258.596,945.262476860531,0.041932878592205,111.190724349013,127.070187459619,164.778985055669,NaN
10020005,1,20,5,726963.625,1990,5,10,15,130,31.9,-64.504,43.6891936658209,9.93018156565659,21.8457630848274,33.7606506359383,11.9161600219778,79.4279620262576,5.95816679978222,35.7463977766893,117.145453929819,91.3394990139268,2,929.016000000001,2300.01599999999,234.934575686497,0.000265987141699939,NaN,NaN,NaN,NaN
10021001,1,21,1,727005.819444444,1990,6,21,19.6666666666667,172,31.835,-64.16,12.9092114182216,8.93723315217396,10.923231926972,12.9092114182216,10.923231926972,14.8951716271321,6.95121509266117,10.923231926972,NaN,NaN,NaN,914.639999999995,2319.64000000002,NaN,NaN,NaN,NaN,NaN,NaN
10021002,1,21,2,727006.423611111,1990,6,22,10.1666666666667,173,31.9,-64.199,17.8739796986735,13.9021191954599,15.8880590872952,17.8739796986735,15.8880590872952,19.8598810307955,5.95816679978222,17.8739796986735,NaN,NaN,NaN,914.79600000001,2320.29599999998,NaN,NaN,NaN,NaN,NaN,NaN
10021003,1,21,3,727006.677083333,1990,6,22,16.25,173,31.891,-64.191,12.9091516327356,8.93719176180161,10.9231813389961,10.9231813389961,8.93719176180161,14.8951026442294,2.9791073176989,10.9231813389961,112.183106178698,88.3617455008254,3,914.763999999982,2320.264,1176.3679826011,0.0403129025130832,116.153063782186,132.032125468909,171.724401911187,NaN
10021004,1,21,4,727006.833333333,1990,6,22,20,173,31.888,-64.206,11.9161718540102,9.93019142573367,9.93019142573367,11.9161718540102,9.93019142573367,13.9021329994276,5.95817271588858,11.9161718540102,NaN,NaN,NaN,914.823999999994,2320.32400000001,NaN,NaN,NaN,NaN,NaN,NaN
10021005,1,21,5,727007.4375,1990,6,23,10.5,174,31.9,-64.233,14.8950915514981,12.9091420189863,12.9091420189863,12.9091420189863,12.9091420189863,14.8950915514981,2.97910509908501,12.9091420189863,100.272697305537,76.4499695504853,3,915.432000000001,2320.43199999998,2141.5908905309,0.0497595454749888,94.3172750519972,108.212991095602,139.971090970286,NaN
10021006,1,21,6,727007.802083333,1990,6,23,19.25,174,32.105,-64.447,11.9159575170339,5.95806554576723,9.93001281067949,9.93001281067949,7.94404882065388,13.9018829408922,3.97206298481481,9.93001281067949,133.022166323976,95.3082377534952,3,915.787999999989,2321.788,292.26944588898,0.0374049740310036,125.082968464246,142.945731429728,186.603716238036,NaN
10021007,1,21,7,727007.833333333,1990,6,23,20,174,32.053,-64.408,15.8878576611532,5.95809126306049,9.93005567239946,13.9019429466905,7.94408311020403,15.8878576611532,3.97208012976409,9.93005567239946,135.007500493717,85.382734621985,3,915.632000000014,2321.63199999998,80.9441392421154,0.0345833201308156,135.007500493717,154.854044226141,200.493811422611,NaN
10021008,1,21,8,727007.864583333,1990,6,23,20.75,174,32,-64.364,17.8738316587798,5.958117451647,13.9020040521507,15.8879274956102,11.9160613272114,19.8597165428602,3.97209758891045,13.9020040521507,109.204601712299,81.4125919956802,3,915.455999999981,2321.45599999999,NaN,NaN,NaN,NaN,NaN,NaN
10021009,1,21,9,727007.899305556,1990,6,23,21.5833333333333,174,31.947,-64.317,10.9231307023793,6.9511506763568,8.93715033163194,10.9231307023793,8.93715033163194,14.8950335949989,4.96513173535332,8.93715033163194,106.227533162436,74.464327439876,3,915.268000000019,2321.26799999999,NaN,NaN,NaN,NaN,NaN,NaN
10021010,1,21,10,727007.965277778,1990,6,23,23.1666666666667,174,31.874,-64.242,10.9231967012108,6.95119267603995,8.93720433095024,10.9231967012108,8.93720433095024,12.909169787988,2.97911150747896,8.93720433095024,116.153227136344,88.3618697705036,3,915.467999999992,2320.46800000001,NaN,NaN,NaN,NaN,NaN,NaN
10022001,1,22,1,727030.75,1990,7,16,18,197,31.823,-64.176,6.95122198705264,6.95122198705264,6.95122198705264,6.95122198705264,6.95122198705264,8.93724201634654,2.97912406946918,6.95122198705264,NaN,NaN,NaN,925.203999999981,2318.20400000001,NaN,NaN,NaN,NaN,NaN,NaN
10022002,1,22,2,727031.375,1990,7,17,9,198,31.862,-64.3,15.8881090331068,13.9021628982671,13.9021628982671,15.8881090331068,13.9021628982671,15.8881090331068,7.94420879873459,15.8881090331068,NaN,NaN,NaN,926.200000000003,2318.20000000001,NaN,NaN,NaN,NaN,NaN,NaN
10022003,1,22,3,727032.354166667,1990,7,18,8.5,199,31.9,-64.475,15.8880590872952,15.8880590872952,15.8880590872952,15.8880590872952,15.8880590872952,17.8739796986735,9.93018156565659,15.8880590872952,121.115312475671,83.3985513126811,3,927.899999999995,2318.90000000002,703.310232381633,0.0372608793546223,125.085094151213,142.948160675441,186.606887399826,NaN
10022004,1,22,4,727032.569444444,1990,7,18,13.6666666666667,199,31.918,-64.512,21.8457305391958,21.8457305391958,21.8457305391958,21.8457305391958,19.8598514437074,21.8457305391958,5.95815792334018,21.8457305391958,103.250189708954,75.4571833550056,3,927.548000000011,2319.04799999998,1461.03751726336,0.0379473747112484,123.100029530087,140.963242336728,182.638023914624,NaN
10023001,1,23,1,727058.704861111,1990,8,13,16.9166666666667,225,31.871,-64.192,16.8810623048131,6.95119440092961,6.95119440092961,14.8951272886082,6.95119440092961,20.8528744986833,2.9791122467249,6.95119440092961,NaN,NaN,NaN,943.768000000014,2259.26800000002,NaN,NaN,NaN,NaN,NaN,NaN
10023002,1,23,2,727059.392361111,1990,8,14,9.41666666666667,226,31.944,-64.121,24.824459598124,14.8950372957419,16.880960313416,22.8386136924741,14.8950372957419,28.7960935855147,2.97909424760303,16.880960313416,NaN,NaN,NaN,943.984,2257.98399999999,NaN,NaN,NaN,NaN,NaN,NaN
10023003,1,23,3,727059.604166667,1990,8,14,14.5,226,31.988,-64.12,18.8667952763762,20.8526724965796,14.8949829991928,18.8667952763762,10.9230935984112,20.8526724965796,2.97908338796222,12.9090479398438,120.121979626384,86.375813283414,3,943.979999999997,2257.97999999998,1690.59854845952,0.0355504938829246,130.046265416758,149.893396238315,195.534512576186,NaN
10023004,1,23,4,727059.892361111,1990,8,14,21.4166666666667,226,32.012,-64.102,-999,6.95111323527775,14.8949533657454,22.8384850024272,8.93710219334627,-999,2.97907746109209,14.8949533657454,NaN,NaN,NaN,943.908000000015,2257.908,NaN,NaN,NaN,NaN,NaN,NaN
10024001,1,24,1,727086.538194444,1990,9,10,12.9166666666667,253,31.826,-64.17,18.8670482376189,6.95122026358862,18.8670482376189,18.8670482376189,12.9092210212262,20.8529520839017,2.97912333083424,18.8670482376189,NaN,NaN,NaN,1001.68,2226.68000000001,NaN,NaN,NaN,NaN,NaN,NaN
10024002,1,24,2,727087.380555556,1990,9,11,9.13333333333333,254,31.935,-64.126,18.8668781125457,16.8809728945887,18.8668781125457,18.8668781125457,16.8809728945887,18.8668781125457,2.97909646788893,18.8668781125457,NaN,NaN,NaN,1002.004,2225.50399999999,NaN,NaN,NaN,NaN,NaN,NaN
10024003,1,24,3,727087.604166667,1990,9,11,14.5,254,31.971,-64.097,20.8527018723876,6.95113685678504,14.8950039822325,18.8668218546231,6.95113685678504,20.8527018723876,2.97908758469807,12.9090661252373,116.15229441776,70.49344026068,3,1001.88799999998,2225.38800000001,1258.51956407018,0.0351895423301968,132.031250927723,151.878217651625,197.518957003168,NaN
