BATS_id,type,cruise,cast,mtime,year,month,day,hour,doy,lat,lon,MLD_dens125,MLD_bvfrq,MLD_densT2,MLD_densT3,MLD_densT1,MLD_dens2,MLD_densGR,MLD_te2,DCM,Season,Sunrise,Sunset,par0,kpar,z_par_1pcnt,z_par_halfpcnt,z_par_tenthpcnt,fluor_offset
10038005,1,38,5,727514.572916667,1991,11,12,13.75,316,31.852,-64.015,63.5450873924103,7.94421536797435,61.5596020203609,61.5596020203609,57.5885735154222,65.5305535124082,5.95819045689214,59.5740973950878,NaN,4,1044.55999999996,2114.05999999997,NaN,NaN,NaN,NaN,NaN,NaN
10038006,1,38,6,727514.697916667,1991,11,12,16.75,316,31.864,-63.991,52.6246273500163,50.6390380408855,50.6390380408855,50.6390380408855,44.6821545503875,54.6101974005934,6.95119842532615,48.6534294720327,NaN,4,1044.46399999996,2113.96399999997,NaN,NaN,NaN,NaN,NaN,NaN
10038007,1,38,7,727514.813888889,1991,11,12,19.5333333333333,316,31.881,-63.982,60.5667068479416,60.5667068479416,52.6245533526804,56.5956686126006,50.6389668355405,64.5376680682257,30.7820421846906,50.6389668355405,98.2877302984767,4,1044.42799999997,2113.92799999998,NaN,NaN,NaN,NaN,NaN,NaN
10038008,1,38,8,727516.586805556,1991,11,14,14.0833333333333,318,32.109,-63.632,51.6307867504699,47.6596502451259,47.6596502451259,49.6452281277507,47.6596502451259,55.6018462209004,39.717146091726,47.6596502451259,87.3675498668712,4,1045.528,2111.02799999999,NaN,NaN,NaN,NaN,NaN,NaN
10038009,1,38,9,727516.631944444,1991,11,14,15.1666666666667,318,32.1,-63.608,56.5946413507999,50.6380476925646,52.6235981697305,54.6091293887368,50.6380476925646,58.5801340570687,46.6668889590515,50.6380476925646,NaN,4,1045.432,2110.93199999998,NaN,NaN,NaN,NaN,NaN,NaN
10039001,1,39,1,727541.65625,1991,12,9,15.75,343,31.749,-64.168,83.3995920803051,81.414282282696,81.414282282696,83.3995920803051,75.4582374359688,85.3848826375624,13.9022926875526,81.414282282696,103.251632033101,1,1107.17199999998,2107.17200000001,NaN,NaN,NaN,NaN,NaN,NaN
10039002,1,39,2,727541.777777778,1991,12,9,18.6666666666667,343,31.752,-64.163,85.3848614949346,83.3995714292616,83.3995714292616,85.3848614949346,83.3995714292616,87.3701323214542,19.8601239551517,83.3995714292616,95.3110232597479,1,1107.15200000001,2107.15200000003,NaN,NaN,NaN,NaN,NaN,NaN
10039003,1,39,3,727541.899305556,1991,12,9,21.5833333333333,343,31.773,-64.168,86.3773495628902,82.4067763148643,82.4067763148643,84.3920725587415,82.4067763148643,88.3626073285305,78.4361261032356,82.4067763148643,100.273749979724,1,1107.17199999998,2107.17200000001,NaN,NaN,NaN,NaN,NaN,NaN
10039004,1,39,4,727542.241666667,1991,12,10,5.8,344,31.836,-64.193,85.3842690548195,83.3989927638879,83.3989927638879,85.3842690548195,83.3989927638879,85.3842690548195,79.4283824602444,83.3989927638879,NaN,1,1108.27200000002,2107.27199999998,NaN,NaN,NaN,NaN,NaN,NaN
10039005,1,39,5,727542.416666667,1991,12,10,10,344,31.886,-64.197,82.406006665569,76.4500581102614,78.4353935380393,80.4207097227525,78.4353935380393,86.3765428302479,74.4647034382011,78.4353935380393,NaN,1,1108.28800000003,2106.788,NaN,NaN,NaN,NaN,NaN,NaN
10039006,1,39,6,727542.543055556,1991,12,10,13.0333333333333,344,31.905,-64.176,89.3542539714269,81.4132326027479,85.3837817648844,87.3690274870075,81.4132326027479,91.3394612193207,75.4572645470623,85.3837817648844,NaN,1,1108.70399999999,2106.70399999996,NaN,NaN,NaN,NaN,NaN,NaN
10039007,1,39,7,727542.722222222,1991,12,10,17.3333333333333,344,31.946,-64.171,83.3982337200827,81.4129562576563,83.3982337200827,83.3982337200827,81.4129562576563,85.3834919424851,71.4862803038134,81.4129562576563,NaN,1,1108.68400000001,2106.68399999999,NaN,NaN,NaN,NaN,NaN,NaN
10039008,1,39,8,727542.892361111,1991,12,10,21.4166666666667,344,31.986,-64.132,85.3832089932784,83.3979573496879,83.3979573496879,83.3979573496879,79.4273963414767,85.3832089932784,43.6888825107677,83.3979573496879,NaN,1,1108.528,2106.52799999997,NaN,NaN,NaN,NaN,NaN,NaN
10040001,1,40,1,727569.813888889,1992,1,6,19.5333333333333,6,31.738,-64.178,126.07921538596,114.169537961249,122.109399783215,124.09431719262,114.169537961249,132.033794681451,106.229368587464,116.154532246758,40.7112263386465,1,1120.212,2121.212,NaN,NaN,NaN,NaN,NaN,NaN
10040002,1,40,2,727572.392361111,1992,1,9,9.41666666666667,9,31.401,-64.679,144.938808666675,125.090236990022,133.029896186715,138.984438861522,125.090236990022,148.908292513857,21.8466612777708,135.0147629547,43.6909899513725,1,1121.716,2126.716,NaN,NaN,NaN,NaN,NaN,NaN
10040003,1,40,3,727572.520833333,1992,1,9,12.5,9,31.389,-64.702,139.976983603002,132.037585554434,132.037585554434,134.022463881484,130.052688015508,143.946567379535,94.3212457285417,132.037585554434,52.6266860798076,1,1121.808,2126.808,NaN,NaN,NaN,NaN,NaN,NaN
10040004,1,40,4,727572.635416667,1992,1,9,15.25,9,31.401,-64.739,138.984438861522,133.029896186715,133.029896186715,136.99961051257,121.120292100246,140.969248002736,117.150270336852,135.0147629547,27.8044367275952,1,1121.956,2126.956,NaN,NaN,NaN,NaN,NaN,NaN
10040005,1,40,5,727572.71875,1992,1,9,17.25,9,31.388,-64.744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1121.976,2126.976,NaN,NaN,NaN,NaN,NaN,NaN
10040006,1,40,6,727572.803472222,1992,1,9,19.2833333333333,9,31.389,-64.772,136.00732299779,128.067771263471,130.052688015508,132.037585554434,128.067771263471,139.976983603002,10.9236330648191,130.052688015508,NaN,1,1122.088,2127.088,NaN,NaN,NaN,NaN,NaN,NaN
10040007,1,40,7,727572.900694444,1992,1,9,21.6166666666667,9,31.371,-64.767,132.037780435818,92.3361192225843,126.083021389739,130.052879967318,118.143073639302,136.007523738234,88.3655300737909,128.067960285677,NaN,1,1122.068,2127.068,NaN,NaN,NaN,NaN,NaN,NaN
10041001,1,41,1,727607.302083333,1992,2,13,7.25,44,31.235,-64.433,231.260908595224,114.174255900661,199.515194806832,211.420412375497,155.856823491057,NaN,112.189160365535,205.467889848903,4.9654227101519,1,1105.732,2158.232,NaN,NaN,NaN,NaN,NaN,NaN
10041002,1,41,2,727607.416666667,1992,2,13,10,44,31.241,-64.429,236.220617421298,121.12187946474,206.459887603078,222.332813283885,160.818390847829,NaN,119.136852178389,212.412378459289,75.4613871584314,1,1105.716,2158.216,NaN,NaN,NaN,NaN,NaN,NaN
10041003,1,41,3,727607.579861111,1992,2,13,13.9166666666667,44,31.22,-64.451,225.309237242633,137.994072539091,185.625129648488,213.404809971526,147.918121303307,NaN,136.009205165101,205.468141866166,42.6987494219273,1,1105.804,2158.304,NaN,NaN,NaN,NaN,NaN,NaN
10041004,1,41,4,727607.666666667,1992,2,13,16,44,31.222,-64.459,223.325177410899,134.024296665349,171.733851860459,213.404775075416,136.009182924582,298.704593865804,122.114575637551,203.48389364787,NaN,1,1105.836,2158.336,NaN,NaN,NaN,NaN,NaN,NaN
10041005,1,41,5,727607.895833333,1992,2,13,21.5,44,31.237,-64.444,244.156164047465,5.95849181089715,214.396573887564,230.268891618511,156.849136688804,307.628897442053,3.97234716301179,222.332886019776,NaN,1,1105.776,2158.276,NaN,NaN,NaN,NaN,NaN,NaN
10041006,1,41,6,727608.378472222,1992,2,14,9.08333333333333,45,31.195,-64.501,NaN,33.762608164812,NaN,NaN,NaN,NaN,131.047220482436,NaN,NaN,1,1105.004,2159.504,NaN,NaN,NaN,NaN,NaN,NaN
10042001,1,42,1,727632.748611111,1992,3,9,17.9666666666667,69,31.737,-64.162,47.6611180019059,9.93031532423428,15.8882730977582,17.8742204592215,13.9023064555663,69.5020882137321,7.9442908327271,17.8742204592215,NaN,1,1039.148,2217.14799999999,NaN,NaN,NaN,NaN,NaN,NaN
10042002,1,42,2,727633.354166667,1992,3,10,8.5,70,31.694,-64.118,88.3631833312566,38.7256413394285,44.6827818283417,46.6684567959088,40.7113741012776,235.219911626858,32.7683274462706,48.6541125010924,64.5386648390787,1,1037.47200000001,2217.47199999999,NaN,NaN,NaN,NaN,NaN,NaN
10042003,1,42,3,727633.438888889,1992,3,10,10.5333333333333,70,31.697,-64.123,80.4219651733394,46.6684452511377,50.639736417896,52.6253531106765,46.6684452511377,227.284339163325,10.9233563813459,52.6253531106765,66.5241307795912,1,1037.49200000001,2217.49199999999,NaN,NaN,NaN,NaN,NaN,NaN
10042004,1,42,4,727633.5625,1992,3,10,13.5,70,31.704,-64.133,56.5964960496912,8.93732981974716,32.7683004239824,50.6397071852637,12.9093510477421,120.124800088423,6.95129027893338,52.6253227318207,70.4949961468055,1,1037.532,2217.53200000001,NaN,NaN,NaN,NaN,NaN,NaN
10042005,1,42,5,727633.69375,1992,3,10,16.65,70,31.699,-64.1,69.5023060814591,13.9023500353063,51.6325386561618,65.5313814251802,29.7895931806733,129.056941848054,3.97219644375146,65.5313814251802,83.3999361056983,1,1037.40000000001,2217.39999999999,NaN,NaN,NaN,NaN,NaN,NaN
10042006,1,42,6,727633.870138889,1992,3,10,20.8833333333333,70,31.691,-64.078,55.603769549516,15.8883333840154,45.6756330185696,51.6325727166008,31.7754327965693,146.920056128985,13.9023592063092,51.6325727166008,NaN,1,1037.31199999999,2217.31199999999,NaN,NaN,NaN,NaN,NaN,NaN
10042007,1,42,7,727634,1992,3,11,0,71,31.67,-64.062,61.5605269469039,39.7185887142327,51.6326621026051,53.6182735856413,45.6757120920084,148.904998897044,35.7470767981002,53.6182735856413,NaN,1,1036.24800000001,2218.24800000001,NaN,NaN,NaN,NaN,NaN,NaN
10042008,1,42,8,727634.354166667,1992,3,11,8.5,71,32.169,-64.502,256.039114535564,47.6594126402018,166.759442377647,204.460037631153,89.3522973149216,NaN,65.5288312397225,194.539499545022,73.4702945020048,1,1038.00799999999,2219.508,NaN,NaN,NaN,NaN,NaN,NaN
10042009,1,42,9,727636.548611111,1992,3,13,13.1666666666667,73,31.8,-63.772,76.4506016525643,14.8952147076469,64.5381002207721,72.4798448322508,38.7253025460886,90.347644386954,10.9232635196704,72.4798448322508,86.3771569468819,1,1032.588,2218.588,NaN,NaN,NaN,NaN,NaN,NaN
10042010,1,42,10,727636.645833333,1992,3,13,15.5,73,31.782,-63.8,77.4433939679206,57.5889066320969,63.545454963834,69.5018300261915,61.5599581069847,115.161619206072,55.6033520116716,67.5163909222355,67.5163909222355,1,1032.7,2218.7,NaN,NaN,NaN,NaN,NaN,NaN
10043001,1,43,1,727674.788194444,1992,4,20,18.9166666666667,111,31.76,-64.229,45.6753730018334,7.94427575180281,23.8319016302101,35.7468114164439,17.8741865280036,79.4288811230784,5.95823574499355,21.8460158736632,NaN,2,947.415999999992,2245.41600000001,NaN,NaN,NaN,NaN,NaN,NaN
10043002,1,43,2,727675.335416667,1992,4,21,8.05,112,31.698,-64.299,93.3262451539247,23.8320235426583,67.5168589459566,79.4292874401517,41.7042195016374,154.858591492921,21.8461276273082,67.5168589459566,97.2966313724278,2,946.696000000009,2246.196,NaN,NaN,NaN,NaN,NaN,NaN
10043003,1,43,3,727675.381944444,1992,4,21,9.16666666666667,112,31.683,-64.324,98.2893374685012,20.8531982317033,68.5096725169813,82.4073882325952,34.754149533173,157.835690066403,18.867270943904,60.5676972198867,88.3632634712921,2,946.795999999995,2246.29600000001,NaN,NaN,NaN,NaN,NaN,NaN
10043004,1,43,4,727675.520833333,1992,4,21,12.5,112,31.685,-64.336,92.3337355499021,8.93734382195881,56.5965847195584,78.4366956038201,36.739916573573,145.927778622632,6.95130116959776,48.6541486052397,90.3485018438612,2,946.843999999996,2246.34399999999,NaN,NaN,NaN,NaN,NaN,NaN
10043005,1,43,5,727675.614583333,1992,4,21,14.75,112,31.656,-64.33,78.4368830887037,6.95131778521891,28.7967787004639,62.5533591275572,12.9094021300653,124.095156295824,4.96525109943264,36.7400043923087,86.3781831881974,2,946.819999999996,2246.32000000001,NaN,NaN,NaN,NaN,NaN,NaN
10043006,1,43,6,727675.886805556,1992,4,21,21.2833333333333,112,31.602,-64.342,82.4079381363957,16.8814370268309,38.725934878813,52.6257650273711,20.8533373858856,132.035274703082,14.8954579273622,42.6974112398955,NaN,2,946.867999999997,2246.36799999999,NaN,NaN,NaN,NaN,NaN,NaN
10043007,1,43,7,727676.016666667,1992,4,22,0.4,113,31.602,-64.355,84.3932623699362,24.8251606330217,38.725934878813,58.5825461826178,30.7827509396563,130.050411902263,22.8392586478554,34.7543814485659,74.4664487785857,2,945.919999999996,2247.42,NaN,NaN,NaN,NaN,NaN,NaN
10043008,1,43,8,727676.559027778,1992,4,22,13.4166666666667,113,32.165,-64.512,38.7241312182212,12.9088582864574,28.7955655601688,30.7813172316055,16.8806507718845,92.3300664684744,2.97903962068446,28.7955655601688,114.16550027657,2,945.547999999994,2248.548,NaN,NaN,NaN,NaN,NaN,NaN
10043009,1,43,9,727678.298611111,1992,4,24,7.16666666666667,115,31.159,-64.607,69.5053863031897,9.93078655164052,27.80498747368,49.6491129310536,13.9029661672327,101.271420270415,7.94466781656714,29.7909134097307,NaN,2,945.42799999999,2248.92800000001,NaN,NaN,NaN,NaN,NaN,NaN
10044001,1,44,1,727702.725694444,1992,5,18,17.4166666666667,139,31.729,-64.176,25.8178341642214,5.9582509888582,23.8319626028813,23.8319626028813,11.9163283975637,25.8178341642214,3.97218661417019,23.8319626028813,97.2963825817287,3,922.203999999983,2303.70399999998,NaN,NaN,NaN,NaN,NaN,NaN
10044002,1,44,2,727702.822916667,1992,5,18,19.75,139,31.707,-64.202,18.8672336052956,6.95128855902462,8.93732760844714,8.93732760844714,6.95128855902462,24.8249458459644,4.96523022347353,8.93732760844714,92.333568045997,3,922.307999999994,2303.80799999999,NaN,NaN,NaN,NaN,NaN,NaN
10044004,1,44,4,727703.274305556,1992,5,19,6.58333333333333,140,31.625,-64.343,18.8673611141752,6.95133553741201,16.8814050561364,16.8814050561364,8.93738800892408,18.8673611141752,2.97917273440337,16.8814050561364,NaN,3,922.372000000009,2304.87199999999,NaN,NaN,NaN,NaN,NaN,NaN
10044005,1,44,5,727703.444444444,1992,5,19,10.6666666666667,140,31.584,-64.343,28.7969494431441,18.8674247998541,22.8392924864526,26.8110830657538,18.8674247998541,30.7827965472739,6.95135900127198,22.8392924864526,96.3049464565664,3,922.372000000009,2304.87199999999,NaN,NaN,NaN,NaN,NaN,NaN
10044008,1,44,8,727703.604166667,1992,5,19,14.5,140,31.555,-64.378,19.8604463382859,9.93046422658042,13.902514916733,15.8885113378815,11.9164992133634,19.8604463382859,5.95833639805963,13.902514916733,NaN,3,922.512000000011,2305.01199999999,NaN,NaN,NaN,NaN,NaN,NaN
10044009,1,44,9,727703.875,1992,5,19,21,140,31.505,-64.475,15.8885766549052,5.95836089256563,13.902572069419,13.902572069419,11.9165482016288,17.8745619592774,3.97225988368071,13.902572069419,NaN,3,922.899999999986,2304.90000000002,NaN,NaN,NaN,NaN,NaN,NaN
10044010,1,44,10,727703.930555556,1992,5,19,22.3333333333333,140,31.495,-64.49,10.9235380129231,6.95140987660902,10.9235380129231,10.9235380129231,10.9235380129231,12.9095731543263,4.96531687933118,10.9235380129231,NaN,3,922.959999999998,2304.95999999999,NaN,NaN,NaN,NaN,NaN,NaN
10044011,1,44,11,727703.982638889,1992,5,19,23.5833333333333,140,31.477,-64.518,17.8746030803343,11.9165756160845,13.9026040527882,15.8886132071415,13.9026040527882,17.8746030803343,7.94446089087405,15.8886132071415,NaN,3,923.072000000016,2305.072,NaN,NaN,NaN,NaN,NaN,NaN
10044012,1,44,12,727704.03125,1992,5,20,0.75,141,31.477,-64.525,22.8394934160629,12.9095922447917,14.8956110401733,16.8816105538022,14.8956110401733,24.82541581456,4.96532422196707,16.8816105538022,NaN,3,922.600000000007,2306.10000000001,NaN,NaN,NaN,NaN,NaN,NaN
10044013,1,44,13,727704.086805556,1992,5,20,2.08333333333333,141,31.464,-64.543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,922.671999999989,2305.672,NaN,NaN,NaN,NaN,NaN,NaN
10044014,1,44,14,727707.336111111,1992,5,23,8.06666666666667,144,31.549,-65.146,19.8604561395559,17.8744972991868,19.8604561395559,19.8604561395559,17.8744972991868,23.8323159854742,15.8885191789772,19.8604561395559,NaN,3,923.584000000019,2310.08399999998,NaN,NaN,NaN,NaN,NaN,NaN
10044015,1,44,15,727707.434027778,1992,5,23,10.4166666666667,144,31.542,-65.167,19.8604675730567,11.9165119544847,17.8745075893897,19.8604675730567,17.8745075893897,21.8464082780379,5.95834276871739,17.8745075893897,NaN,3,923.668000000011,2310.16800000002,NaN,NaN,NaN,NaN,NaN,NaN
10044016,1,44,16,727707.527083333,1992,5,23,12.65,144,31.544,-65.18,20.8534369054119,10.9234940132066,18.8674868878799,20.8534369054119,18.8674868878799,24.8252791074449,4.96529687915524,18.8674868878799,NaN,3,923.720000000017,2310.21999999998,NaN,NaN,NaN,NaN,NaN,NaN
10044017,1,44,17,727707.628472222,1992,5,23,15.0833333333333,144,31.563,-65.184,23.8322885402569,5.95833247692717,21.8463705430072,21.8463705430072,13.9025057676099,25.8181872612516,3.9722409398255,21.8463705430072,NaN,3,923.73599999999,2310.73599999999,NaN,NaN,NaN,NaN,NaN,NaN
10044018,1,44,18,727707.857638889,1992,5,23,20.5833333333333,144,32.167,-64.498,21.8452793011015,7.94400789771138,15.8877072392243,19.8594412251746,11.9158961332438,27.8026778749949,3.97204252313567,11.9158961332438,85.3819262477499,3,919.491999999996,2308.992,NaN,NaN,NaN,NaN,NaN,NaN
10045001,1,45,1,727731.680555556,1992,6,16,16.3333333333333,168,31.736,-64.161,15.8882744088427,5.95824754741342,15.8882744088427,15.8882744088427,13.902307602771,17.8742219341841,3.97218431986202,15.8882744088427,NaN,3,914.144000000006,2318.144,NaN,NaN,NaN,NaN,NaN,NaN
10045002,1,45,2,727732.302083333,1992,6,17,7.25,169,31.538,-64.284,16.8815259205977,14.8955363634371,16.8815259205977,16.8815259205977,14.8955363634371,18.8674961972987,6.95138530639537,16.8815259205977,76.4522525591221,3,915.135999999984,2318.63599999999,NaN,NaN,NaN,NaN,NaN,NaN
10045003,1,45,3,727732.380555556,1992,6,17,9.13333333333333,169,31.515,-64.299,21.8464567739049,19.8605116604324,19.8605116604324,21.8464567739049,17.8745472682294,23.8323826098493,7.94443608486409,19.8605116604324,77.4450976134801,3,915.695999999989,2318.696,NaN,NaN,NaN,NaN,NaN,NaN
10045004,1,45,4,727732.513888889,1992,6,17,12.3333333333333,169,31.459,-64.331,14.8956330604678,6.95143043259327,12.9096113291439,14.8956330604678,8.93751001639448,16.8816355100092,2.97921340417999,12.9096113291439,80.423540222031,3,915.824000000021,2318.82399999999,NaN,NaN,NaN,NaN,NaN,NaN
10045005,1,45,5,727732.659722222,1992,6,17,15.8333333333333,169,31.43,-64.365,18.8676635973947,8.93753129408812,16.8816757003916,16.8816757003916,10.9235963207938,18.8676635973947,6.95144698199462,16.8816757003916,92.3356723489366,3,915.960000000018,2318.46,NaN,NaN,NaN,NaN,NaN,NaN
10045006,1,45,6,727732.885416667,1992,6,17,21.25,169,31.306,-64.407,19.8608522123969,9.93066716878997,13.9027990329399,15.8888360404687,11.9167427427778,19.8608522123969,7.94457230980153,13.9027990329399,NaN,3,916.627999999996,2318.62799999998,NaN,NaN,NaN,NaN,NaN,NaN
10045007,1,45,7,727732.996527778,1992,6,17,23.9166666666667,169,31.233,-64.453,17.8749605497782,11.9168139326786,13.9028820874024,15.8889309593722,11.9168139326786,19.860970859821,5.95849376011539,15.8889309593722,NaN,3,916.811999999995,2318.31199999999,NaN,NaN,NaN,NaN,NaN,NaN
10045008,1,45,8,727733.284722222,1992,6,18,6.83333333333333,170,32.166,-64.501,21.8452811170964,19.8594428760874,19.8594428760874,19.8594428760874,17.8735853574333,23.8311000816626,9.92996248273862,19.8594428760874,NaN,3,915.00399999999,2321.50399999999,NaN,NaN,NaN,NaN,NaN,NaN
10045009,1,45,9,727733.319444444,1992,6,18,7.66666666666667,170,32.159,-64.51,20.8523765395819,20.8523765395819,20.8523765395819,20.8523765395819,20.8523765395819,22.8382062977245,14.894771598116,20.8523765395819,78.4336178643761,3,915.039999999981,2321.53999999998,NaN,NaN,NaN,NaN,NaN,NaN
10045010,1,45,10,727734.125,1992,6,19,3,171,30.902,-64.625,13.9032572875771,7.94483417358477,11.917135534462,11.917135534462,9.93099449685622,15.8893597573939,3.97245566527002,13.9032572875771,75.4634730120712,3,918.500000000017,2318.99999999998,NaN,NaN,NaN,NaN,NaN,NaN
10045011,1,45,11,727734.291666667,1992,6,19,7,171,30.802,-64.766,15.8894887861807,13.903370188339,13.903370188339,15.8894887861807,13.903370188339,19.8616681362484,5.95870295048167,13.903370188339,83.4060559364707,3,919.564000000018,2319.064,NaN,NaN,NaN,NaN,NaN,NaN
10045012,1,45,12,727734.454861111,1992,6,19,10.9166666666667,171,30.758,-64.815,19.8617390052882,7.9449270377689,15.8895454819884,17.87565188421,9.9311105764967,21.8478068463894,3.97250209783386,17.87565188421,77.4498835538049,3,919.759999999987,2319.26000000001,NaN,NaN,NaN,NaN,NaN,NaN
10045013,1,45,13,727734.625,1992,6,19,15,171,30.7,-64.866,8.9380632167975,6.95186070175917,8.9380632167975,8.9380632167975,6.95186070175917,16.8826804228727,2.97939780712472,8.9380632167975,82.4140078178557,3,919.964000000004,2319.46399999998,NaN,NaN,NaN,NaN,NaN,NaN
10045014,1,45,14,727734.791666667,1992,6,19,19,171,30.69,-64.893,10.9242552898264,6.95186633018497,8.93807045330819,8.93807045330819,8.93807045330819,14.8965671077566,2.97940021933172,8.93807045330819,76.4575428806616,3,920.072000000018,2319.572,NaN,NaN,NaN,NaN,NaN,NaN
10045015,1,45,15,727734.972222222,1992,6,19,23.3333333333333,171,30.912,-64.876,13.9032459858642,13.9032459858642,13.9032459858642,13.9032459858642,11.9171258472303,17.8754284144762,7.94482771536469,13.9032459858642,75.4634116695702,3,919.504000000006,2320.00400000001,NaN,NaN,NaN,NaN,NaN,NaN
10045016,1,45,16,727735.1125,1992,6,20,2.7,172,30.881,-64.912,15.88938687351,11.9171558717557,13.9032810142992,15.88938687351,11.9171558717557,17.875473450578,7.94484773191831,11.9171558717557,71.492526723,3,920.148000000004,2320.14800000002,NaN,NaN,NaN,NaN,NaN,NaN
10046001,1,46,1,727758.788194444,1992,7,13,18.9166666666667,195,31.744,-64.16,22.8389913240439,16.8812394366553,20.8530933063834,22.8389913240439,16.8812394366553,24.8248700651371,8.93730032624078,20.8530933063834,NaN,3,924.14000000002,2318.63999999999,NaN,NaN,NaN,NaN,NaN,NaN
10046002,1,46,2,727759.4,1992,7,14,9.6,196,31.745,-64.208,17.8742086585971,15.888262608261,15.888262608261,17.8742086585971,15.888262608261,19.8601354294186,11.9163126642529,15.888262608261,117.146954508524,3,924.832000000019,2318.832,NaN,NaN,NaN,NaN,NaN,NaN
10046003,1,46,3,727759.541666667,1992,7,14,13,196,31.758,-64.238,21.8460194805008,21.8460194805008,21.8460194805008,21.8460194805008,19.8601141189551,21.8460194805008,5.95823672871652,19.8601141189551,105.236652073465,3,924.952000000003,2318.95199999998,NaN,NaN,NaN,NaN,NaN,NaN
10046004,1,46,4,727759.620138889,1992,7,14,14.8833333333333,196,31.744,-64.244,18.8671760109894,16.8812394366553,16.8812394366553,18.8671760109894,14.895283582204,20.8530933063834,8.93730032624078,16.8812394366553,110.199437158061,3,924.975999999983,2318.976,NaN,NaN,NaN,NaN,NaN,NaN
10046005,1,46,5,727759.767361111,1992,7,14,18.4166666666667,196,31.768,-64.265,23.8318858899962,23.8318858899962,21.8460014450605,23.8318858899962,21.8460014450605,23.8318858899962,3.9721738280399,21.8460014450605,113.176753355316,3,925.060000000017,2319.05999999999,NaN,NaN,NaN,NaN,NaN,NaN
10046006,1,46,6,727759.909722222,1992,7,14,21.8333333333333,196,31.747,-64.288,18.8671713395553,16.8812352569299,18.8671713395553,18.8671713395553,18.8671713395553,20.8530881432456,10.9233113236227,18.8671713395553,NaN,3,925.152000000016,2319.15199999999,NaN,NaN,NaN,NaN,NaN,NaN
10046007,1,46,7,727760.329861111,1992,7,15,7.91666666666667,197,32.165,-64.492,19.8594445269726,19.8594445269726,19.8594445269726,19.8594445269726,17.8735868432376,21.8452829330609,13.901813638128,19.8594445269726,77.4409364056198,3,925.46800000001,2320.46800000001,NaN,NaN,NaN,NaN,NaN,NaN
10046008,1,46,8,727761.577777778,1992,7,16,13.8666666666667,198,31.781,-64.556,28.7964817609853,22.8389215604687,22.8389215604687,28.7964817609853,20.8530296088825,32.7680921946934,4.96519989985027,28.7964817609853,NaN,3,927.22400000001,2319.22400000002,NaN,NaN,NaN,NaN,NaN,NaN
10047001,1,47,1,727793.784722222,1992,8,17,18.8333333333333,230,31.774,-64.178,23.8318740834021,21.8459906222942,21.8459906222942,21.8459906222942,21.8459906222942,23.8318740834021,9.93028499492988,21.8459906222942,NaN,3,947.211999999995,2254.71199999999,NaN,NaN,NaN,NaN,NaN,NaN
10047002,1,47,2,727794.329861111,1992,8,18,7.91666666666667,231,31.759,-64.178,27.8036176119454,27.8036176119454,27.8036176119454,27.8036176119454,27.8036176119454,27.8036176119454,23.8319035975832,27.8036176119454,NaN,3,947.711999999988,2253.71200000001,NaN,NaN,NaN,NaN,NaN,NaN
10047003,1,47,3,727794.465277778,1992,8,18,11.1666666666667,231,31.781,-64.185,25.8177233447765,25.8177233447765,25.8177233447765,25.8177233447765,25.8177233447765,25.8177233447765,5.95822541384117,25.8177233447765,NaN,3,947.740000000013,2253.73999999999,NaN,NaN,NaN,NaN,NaN,NaN
10047004,1,47,4,727794.590277778,1992,8,18,14.1666666666667,231,31.804,-64.214,21.8459364915821,5.95821409445532,21.8459364915821,21.8459364915821,13.9022295474549,21.8459364915821,3.97216201777665,21.8459364915821,119.131338432004,3,947.855999999992,2253.85600000001,NaN,NaN,NaN,NaN,NaN,NaN
10047005,1,47,5,727794.680555556,1992,8,18,16.3333333333333,231,31.782,-64.17,23.8318583393658,5.9582249217877,15.8882140753732,23.8318583393658,7.94426132093498,23.8318583393658,3.97216923603491,17.8741540593757,131.040900828877,3,947.68,2253.67999999998,NaN,NaN,NaN,NaN,NaN,NaN
10047006,1,47,6,727794.729166667,1992,8,18,17.5,231,31.795,-64.17,20.8530054964662,20.8530054964662,20.8530054964662,20.8530054964662,20.8530054964662,22.838895151766,4.96519415856548,20.8530054964662,130.048342122144,3,947.68,2253.67999999998,NaN,NaN,NaN,NaN,NaN,NaN
10047007,1,47,7,727794.909722222,1992,8,18,21.8333333333333,231,31.789,-64.184,23.8318445615436,9.93027269371819,19.86006328229,23.8318445615436,9.93027269371819,23.8318445615436,5.9582214771747,19.86006328229,119.131486043684,3,947.736000000009,2253.73599999999,NaN,NaN,NaN,NaN,NaN,NaN
10047008,1,47,8,727795.208333333,1992,8,19,5,232,32.17,-64.503,23.8310921571624,21.8452738529343,21.8452738529343,23.8310921571624,21.8452738529343,23.8310921571624,19.8594362722702,23.8310921571624,131.036687981164,3,949.011999999993,2254.01199999999,NaN,NaN,NaN,NaN,NaN,NaN
10047009,1,47,9,727796.416666667,1992,8,20,10,233,31.844,-64.137,26.8105080707874,26.8105080707874,26.8105080707874,26.8105080707874,24.8246650084685,26.8105080707874,14.8951605450784,26.8105080707874,130.047815527888,3,948.547999999992,2251.04799999998,NaN,NaN,NaN,NaN,NaN,NaN
