BATS_id,Cruise,Cast,decy,yyyymmdd,hhmm,latN,lonW,Pressure,Depth,Temp,Salt,O2,Beam,PAR,Fluor,Fluor_filt,Fluor_offset,sig_theta,AOU,bvfrq,Sunrise,Sunset,Season,VertZone,MLD_dens125,MLD_bvfrq,MLD_densT2,DCM,par_est,par0,kpar,z_par_1pcnt,z_par_halfpcnt,z_par_tenthpcnt
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,34,33.7609771823981,25.691,36.448,207.71,0.441,NaN,NaN,NaN,0,24.2251576083752,-5.64709421729435,2.18522502786129e-05,1027.46399999996,2134.96399999999,3,0,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,36,35.7467435300088,25.686,36.449,207.21,0.439,NaN,NaN,NaN,0,24.2276068539995,-5.13168047512676,1.18042875405995e-05,1027.46399999996,2134.96399999999,3,0,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,38,37.7324906088448,25.687,36.45,206.71,0.439,NaN,NaN,NaN,0,24.2281896229404,-4.63631688133407,2.80379870492556e-06,1027.46399999996,2134.96399999999,3,0,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,40,39.7182184201136,25.691,36.45,206.2,0.438,NaN,NaN,NaN,0,24.2270836493324,-4.13968309351463,-5.33403048949574e-06,1027.46399999996,2134.96399999999,3,0,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,42,41.7039269649681,25.688,36.455,206.24,0.439,NaN,NaN,NaN,0,24.2319328632441,-4.17613109036071,2.33527028212254e-05,1027.46399999996,2134.96399999999,3,0,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,44,43.6896162446293,25.68,36.46,205.72,0.437,NaN,NaN,NaN,0,24.2383371199426,-3.63586903294762,3.08538527638451e-05,1027.46399999996,2134.96399999999,3,0,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,46,45.6752862602571,25.681,36.462,205.2,0.438,NaN,NaN,NaN,0,24.2396755024563,-3.12180047910627,6.44040423804256e-06,1027.46399999996,2134.96399999999,3,0,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,48,47.6609370130601,25.681,36.462,204.67,0.438,NaN,NaN,NaN,0,24.2398137939308,-2.59180047910627,6.67188701490597e-07,1027.46399999996,2134.96399999999,3,0,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,50,49.6465685042113,25.682,36.464,204.71,0.438,NaN,NaN,NaN,0,24.2411522024086,-2.63773166453157,6.44018590822851e-06,1027.46399999996,2134.96399999999,3,0,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,52,51.6321807349128,25.687,36.465,204.18,0.438,NaN,NaN,NaN,0,24.2404910121813,-2.12573419086934,-3.19957327144107e-06,1027.46399999996,2134.96399999999,3,0,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,54,53.6177737063443,25.691,36.475,204.22,0.438,NaN,NaN,NaN,0,24.2469406697808,-2.19204124774885,3.10294831585204e-05,1027.46399999996,2134.96399999999,3,0,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,56,55.6033474196759,25.693,36.479,204.25,0.438,NaN,NaN,NaN,0,24.2494791224626,-2.23389879564783,1.22115159409693e-05,1027.46399999996,2134.96399999999,3,0,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,58,57.5889018761255,25.694,36.479,204.87,0.439,NaN,NaN,NaN,0,24.2493064656796,-2.85723899603511,-8.33328310448601e-07,1027.46399999996,2134.96399999999,3,0,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,60,59.5744370768499,25.695,36.484,205.47,0.438,NaN,NaN,NaN,0,24.2529115649902,-3.467049333651,1.73487595662301e-05,1027.46399999996,2134.96399999999,3,0,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,62,61.5599530230669,25.65,36.524,206.62,0.438,NaN,NaN,NaN,0,24.2972655172666,-4.51845349223504,0.000213669564025316,1027.46399999996,2134.96399999999,3,0,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,64,63.5454497159455,25.513,36.578,207.2,0.44,NaN,NaN,NaN,0,24.3807226122476,-4.70951456973154,0.000402268123532357,1027.46399999996,2134.96399999999,3,0,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,66,65.5309271566576,24.853,36.819,208.25,0.445,NaN,NaN,NaN,0,24.7660243755163,-3.8377248137493,0.00185697246120796,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,68,67.5163853464105,24.292,36.825,208.8,0.446,NaN,NaN,NaN,0,24.9406043485762,-2.45811844277242,0.000842544542658653,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,70,69.5018242864008,23.975,36.842,209.88,0.446,NaN,NaN,NaN,0,25.048542709749,-2.45022106994858,0.000520760290657175,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,72,71.4872439777894,23.739,36.842,211.49,0.446,NaN,NaN,NaN,0,25.1188324453001,-3.22581419763537,0.00033928789784274,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,74,73.4726444217787,23.454,36.825,212.54,0.446,NaN,NaN,NaN,0,25.1902067397511,-3.23625786592694,0.000344796864221483,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,76,75.458025619541,23,36.819,214.07,0.449,NaN,NaN,NaN,0,25.3184825814496,-3.11846868745479,0.000619372885556104,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,78,77.4433875722837,22.643,36.801,214.59,0.442,NaN,NaN,NaN,0,25.4081285010852,-2.30648991653868,0.000433110131482218,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,80,79.4287302811779,22.333,36.801,215.11,0.438,NaN,NaN,NaN,0,25.4970274305049,-1.67849895967754,0.000429254721070559,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,82,81.4140537473972,22.121,36.753,214.65,0.438,NaN,NaN,NaN,0,25.5209094006959,-0.358974585946271,0.000116164483735789,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,84,83.3993579721623,21.991,36.74,213.69,0.438,NaN,NaN,NaN,0,25.5479045633404,1.10810851597708,0.000130613060617437,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,86,85.3846429566322,21.516,36.74,212.18,0.436,NaN,NaN,NaN,0,25.6811996528565,4.42275000493652,0.000643846074280051,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,88,87.369908702,21.372,36.74,211.17,0.434,NaN,NaN,NaN,0,25.721322641089,5.98568388381247,0.000193824414841,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,90,89.355155209461,21.318,36.753,210.14,0.433,NaN,NaN,NaN,0,25.7462938560052,7.20510972061172,0.00012038101747878,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,92,91.3403824801935,21.209,36.753,209.08,0.435,NaN,NaN,NaN,0,25.7765306962081,8.68621419718986,0.00014609769859966,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,94,93.3255905153777,21.122,36.744,208.02,0.438,NaN,NaN,NaN,0,25.7937583064902,10.096427091622,8.34408775093877e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,96,95.3107793162022,20.933,36.74,206.36,0.433,NaN,NaN,NaN,0,25.8426889843977,12.4984354963653,0.000236566219694404,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,98,97.2959488838446,20.82,36.744,205.24,0.429,NaN,NaN,NaN,0,25.8767169588191,14.0551341558176,0.000164384653986176,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,100,99.2810992195102,20.756,36.742,204.1,0.429,NaN,NaN,NaN,0,25.8927358887763,15.4494244200338,7.74830866940034e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,102,101.266230324374,20.734,36.742,202.96,0.425,NaN,NaN,NaN,0,25.8988270042225,16.6759685775368,2.94484084833488e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,104,103.251342199626,20.663,36.742,202.39,0.425,NaN,NaN,NaN,0,25.9182244301335,17.5257229176011,9.37907288774932e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,106,105.23643484643,20.565,36.742,202.41,0.423,NaN,NaN,NaN,0,25.9448895277174,17.8930019060958,0.000128947171848432,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,108,107.221508266007,20.514,36.742,202.45,0.42,NaN,NaN,NaN,0,25.9587838078487,18.0550696526904,6.71982017769485e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,110,109.206562459511,20.289,36.742,202.47,0.416,NaN,NaN,NaN,0,26.019472388497,18.9308588377016,0.00029355236520181,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,112,111.191597428138,20.177,36.742,201.88,0.416,NaN,NaN,NaN,0,26.049575369585,19.9694016854966,0.000145629079584539,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,114,113.176613173086,20.165,36.738,201.92,0.414,NaN,NaN,NaN,0,26.0498307237986,19.9834628344356,1.34487652997165e-06,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,116,115.161609695528,20.119,36.742,202.56,0.413,NaN,NaN,NaN,0,26.0652716088709,19.5223767157081,7.46053441607031e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,118,117.146586996632,20.012,36.738,202.58,0.416,NaN,NaN,NaN,0,26.0908291527062,19.9393444912485,0.000123800358605274,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,120,119.131545077624,19.966,36.727,203.21,0.416,NaN,NaN,NaN,0,26.0947558723926,19.5114620757552,1.93263228299147e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,122,121.11648393965,19.894,36.727,203.84,0.416,NaN,NaN,NaN,0,26.1139569895372,19.172938871264,9.2949470383866e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,124,123.101403583907,19.866,36.712,205.05,0.416,NaN,NaN,NaN,0,26.1100150862994,18.0987775001045,-1.86302968654089e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,126,125.08630401158,19.799,36.691,206.26,0.412,NaN,NaN,NaN,0,26.1117899471787,17.1922412457551,9.24262660049381e-06,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,128,127.071185223862,19.672,36.678,207.44,0.411,NaN,NaN,NaN,0,26.1354330935822,16.5494982264292,0.000114912404220665,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,130,129.056047221935,19.609,36.663,208.6,0.411,NaN,NaN,NaN,0,26.1406231662415,15.669713294832,2.56226744772252e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,132,131.040890006973,19.585,36.666,209.19,0.41,NaN,NaN,NaN,0,26.1493102906988,15.1735888967164,4.19848471301551e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,134,133.025713580166,19.565,36.666,210.32,0.41,NaN,NaN,NaN,0,26.1546512531884,14.1256221279357,2.58766489081789e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,136,135.010517942704,19.549,36.666,210.91,0.411,NaN,NaN,NaN,0,26.1589407338345,13.6012905774422,2.07848941333088e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,138,136.995303095759,19.516,36.666,210.94,0.409,NaN,NaN,NaN,0,26.1676780653609,13.706849416258,4.23425885636943e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,140,138.980069040529,19.458,36.666,210.43,0.409,NaN,NaN,NaN,0,26.1829387985456,14.4554890895763,7.39660131387969e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,142,140.964815778192,19.38,36.666,209.9,0.407,NaN,NaN,NaN,0,26.2033833316534,15.3071937764807,9.9104969902662e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,144,142.949543309928,19.311,36.666,209.38,0.407,NaN,NaN,NaN,0,26.2214364672673,16.1125227207997,8.75252970258637e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,146,144.934251636925,19.296,36.647,208.86,0.407,NaN,NaN,NaN,0,26.2109008282271,16.7232898022326,-5.03835016389103e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,148,146.918940760362,19.241,36.637,208.33,0.408,NaN,NaN,NaN,0,26.2176242169955,17.496488411687,3.29816765675441e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,150,148.903610681428,19.217,36.63,207.79,0.407,NaN,NaN,NaN,0,26.2185862259662,18.1467482570249,4.93337091561742e-06,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,152,150.888261401303,19.197,36.63,207.83,0.407,NaN,NaN,NaN,0,26.2238608133437,18.1898881427313,2.55868180735755e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,154,152.872892921182,19.174,36.63,207.86,0.407,NaN,NaN,NaN,0,26.2299080017967,18.2555722697519,2.93385289724711e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,156,154.857505242228,19.162,36.627,207.32,0.407,NaN,NaN,NaN,0,26.2308114689806,18.850064754014,4.50346567086507e-06,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,158,156.842098365648,19.083,36.627,207.34,0.407,NaN,NaN,NaN,0,26.2513092574184,19.1594669741322,9.94742643415521e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,160,158.826672292605,19.062,36.627,207.38,0.407,NaN,NaN,NaN,0,26.2568175892513,19.2071858835176,2.67353671605675e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,162,160.811227024294,19.022,36.627,207.98,0.407,NaN,NaN,NaN,0,26.2672143509403,18.7744515464467,5.04688650968877e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,164,162.795762561883,18.979,36.627,208.58,0.407,NaN,NaN,NaN,0,26.2783682801453,18.3545288500196,5.41520483251644e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,166,164.780278906588,18.958,36.626,208.04,0.407,NaN,NaN,NaN,0,26.2830919135947,18.9840950591453,2.29792774182946e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
10001001,1,1,1988.8031079235,19881020,2230,31.783,64.116,168,166.76477605955,18.898,36.626,208.07,0.407,NaN,NaN,NaN,0,26.2985807041723,19.2060200736317,7.52189117881661e-05,1027.46399999996,2134.96399999999,3,-999,63.5454497159455,31.775191564822,55.6033474196759,NaN,-999,-999,-999,-999,-999,-999
